Nome fantasia,Razão social,CNPJ,CNPJ matriz,Tipo de unidade,CNAE principal descrição,Segmento,Faturamento,Funcionários,Capital social,Porte RF,Natureza jurídica,Natureza jurídica descrição,Filiais,Idade empresa,Data de abertura,Nível de atividade,Tendência de crescimento,País,Estado,Cidade,Bairro,Endereço,CEP,Perfil instagram,Website,Possui telefone,Possui e-mail,UF,Faturamento - Faixas,Funcionários - Faixas,Porte,Relacionamento,Situação,Opção MEI,Opção Simples,Faturamento grupo,CNAE principal,Funcionários grupo,Telefones,Telefone principal,CNAEs secundários,E-mails,Sócios,Grupo CNAE,Grupo CNAE código,Regiões,Faturamento - Faixas Personalizadas,Palavra Mapeada,Possui Instagram?,Tipo Logradouro,Endereço Número,Endereço Complemento
LANCHONETE FLOR DA VILA,LANCHONETE E RESTAURANTE FLOR DA VILA LTDA,32661576000196,32661576000196,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,0,30000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,3,2019-02-05,Alta,-,BRASIL,São Paulo,SAO PAULO,JARDIM MIRIAM,ASSEMBLEIA,04417230,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,0,-,+55 (11) 4426-9832,-,percontabil@uol.com.br,JOSIVAN RODRIGUES ALVES ARAUJO|JOSE DOUGLAS GONCALVES,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch|restaurante,Não,AVENIDA,344,-
-,LANCHONETE E RESTAURANTE NEMO'S LTDA,07590044000168,07590044000168,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,5,20000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,16,2005-06-06,Média,-,BRASIL,São Paulo,SAO PAULO,IPIRANGA,VIEIRA DE ALMEIDA,04268040,-,-,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,5,+55 (11) 3105-8093,+55 (11) 5061-9428,-,legal@kemelcontabil.com.br,MARCELLO TORIELLO|ABILIO JOSE BARBOSA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch|restaurante,Não,RUA,208,-
ACAI DA BARRA,ALMEIDA & FELIPE CIA LTDA,33563512000115,33563512000115,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,3,50000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,3,2019-05-08,Alta,-,BRASIL,São Paulo,EMBU DAS ARTES,CENTRO,PAULO DO VALE,06804010,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,3,-,+55 (14) 8193-9597,-,renatoalm95@gmail.com,CESAR VIEIRA FELIPE|ANA ELVIRA DE OLIVEIRA FELIPE,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,bar,Não,RUA,301,LOJA  02
PIPPO PIZZAS,PIPPO PIZZAS LTDA,01253200000119,01253200000119,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,431248,0,5000,Demais,206-2,Sociedade Empresária Limitada,0,25,1996-05-29,Alta,Estável,BRASIL,São Paulo,SAO PAULO,TUCURUVI,CORONEL SEZEFREDO FAGUNDES,02306001,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Não Optante,431248,5611-2/03,0,+55 (15) 97407-1905,+55 (15) 3442-3407,-,pippopizzas@hotmail.com,LAECO RITA SOARES|DELMA DOS SANTOS SOARES,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(5) R$350k - R$600k,pizza,Não,AVENIDA,1382,-
-,LANCHONETE MARIA MENINA LTDA,71903397000170,71903397000170,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,1,18000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,28,1993-08-02,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA INDEPENDENCIA,AMADIS,04221000,-,-,não,não,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,1,-,-,-,-,JOAO DE JESUS FIRMINO|EVA DA SILVA ALVES FIRMINO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch,Não,RUA,640,-
-,LANCHONETE NOVA ARCO VERDE LTDA,07422871000142,07422871000142,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,5,30000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,16,2005-05-19,Alta,-,BRASIL,São Paulo,SAO PAULO,PINHEIROS,BALTAZAR CARRASCO,05426060,-,-,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,5,-,+55 (11) 5521-2203,-,jmr@jmrcontabil.com.br,JOSE ODECIO DE ARAUJO|ANTONIO EDUARDO LEMOS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch,Não,RUA,14,-
A.J. PINHEIROS,A.J. PINHEIROS SUCOS E LANCHES LTDA,13828830000153,13828830000153,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,8,20000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,11,2011-05-12,Média,-,BRASIL,São Paulo,SAO PAULO,PINHEIROS,DOS PINHEIROS,05422000,-,-,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,8,-,+55 (11) 3228-6433,-,manoelbroco@globo.com,ANTONIO UILSON COUTINHO DA SILVA|JOSE WILLIAM DE LIMA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch,Não,RUA,184,-
RHINO FRESH FOOD OSASCO,RF LANCHONETE FRESH FOOD LTDA,23586295000125,23586295000125,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,0,20000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,6,2015-11-03,Média,-,BRASIL,São Paulo,OSASCO,VILA YARA,DOS AUTONOMISTAS,06020012,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Não Optante,720000,5611-2/03,0,-,+55 (11) 3683-0262,-,adm.rhinoosasco@gmail.com,RENATA FREITAS GUTIERREZ|FERNANDO DE BARROS PRADO ALVES,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch,Não,AVENIDA,896,LOJA  130
TREIS IRMAOS SUCOS,TREIS IRMAOS SUCOS E LANCHES LTDA,10220894000189,10220894000189,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,1,20000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,13,2008-07-22,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA BUARQUE,DAS PALMEIRAS,01226010,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,1,-,+55 (11) 3228-6433,-,manoelbroco@globo.com,PEDRO ALVES DE OLIVEIRA|ANTONIA NAYARA CONDE DE OLIVEIRA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch,Não,RUA,360,-
-,PAMJ CAFETERIA E LANCHONETE LTDA,11691895000174,11691895000174,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,512541,6,2000,Demais,206-2,Sociedade Empresária Limitada,0,12,2010-03-08,Alta,Estável,BRASIL,São Paulo,SAO PAULO,VILA ALMEIDA,DAS NACOES UNIDAS,04795000,-,-,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,512541,5611-2/03,6,-,+55 (11) 3171-1616,-,baltazarfmartinez@hotmail.com,BALTAZAR FLORES MARTINEZ|TANIA DE FREITAS MARTINEZ,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(5) R$350k - R$600k,lanch,Não,AVENIDA,22540,LOJA  R48-02/04
EMPORIO E DOCERIA CUBATAO,"EMPORIO, DOCERIA E LANCHES CUBATAO LTDA",31884439000158,31884439000158,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,0,20000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,3,2018-10-29,Média,-,BRASIL,São Paulo,SAO PAULO,VILA MARIANA,CUBATAO,04013001,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,0,+55 (11) 8063-4971,+55 (11) 5666-9404,-,emporio.doceriacubatao@hotmail.com,MARIA MAIRLA BEZERRA|JOSE VALFRIDO GOMES ALVES,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch,Não,RUA,368,LOJA  4
-,LMZR LANCHONETE LTDA,12405713000114,12405713000114,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,-,20000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,11,2010-08-16,Alta,-,BRASIL,São Paulo,SAO PAULO,BARRA FUNDA,TAGIPURU,01156000,-,-,sim,sim,SP,(3) R$360k - R$1M,-,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,-,+55 (11) 2713-6250,+55 (11) 2713-6266,-,hb_realiza@terra.com.br,ELZIMAR LIMA DOS SANTOS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch,Não,RUA,282,-
DOMINIO LANCHES,DOMINIO LANCHES LTDA,07656241000132,07656241000132,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,10,20000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,16,2005-07-14,Alta,-,BRASIL,São Paulo,SAO PAULO,BELA VISTA,PAULISTA,01311000,-,-,sim,não,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,10,-,+55 (11) 3242-8045,-,-,ANTONIO EUCLIDIMAR PINHEIRO|ANTONIO IDIMAR PINHEIRO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch,Não,AVENIDA,497,-
-,LANCHONETE DO PASTEL LTDA,52776259000122,52776259000122,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,754974,10,10000,Demais,206-2,Sociedade Empresária Limitada,0,38,1983-08-05,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,JARDIM BELAURA,DOS REMEDIOS,05107000,-,-,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,754974,5611-2/03,10,+55 (11) 3625-0042,+55 (11) 3699-0108,-,jldiascontabilidade@terra.com.br,EDER HENRIQUE AZEVEDO OLIVEIRA|ROBERTO RIBEIRO|JOSELUZIO LIMA SILVA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch,Não,AVENIDA,264,-
-,BAR E RESTAURANTE ROTATIVO LTDA,62510482000187,62510482000187,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,4,12000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,52,1969-07-29,Alta,-,BRASIL,São Paulo,SAO PAULO,ITAQUERA,ACOTIPA,08210040,-,-,não,não,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,4,-,-,-,-,MARCELO EVERTON GONCALVES DE MAGALHAES|EDUARDO EVERTON GONCALVES MAGALHAES,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,bar|restaurante,Não,RUA,31,-
HOUSE MAFIA BURGUER E BAR,HOUSE MAFIA HAMBURGUERIA E CERVEJARIA LTDA,37135728000130,37135728000130,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,-,20000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,2,2020-05-13,Alta,-,BRASIL,São Paulo,GUARULHOS,JARDIM CENTENARIO,ARENOPOLIS,07270185,-,-,sim,sim,SP,(3) R$360k - R$1M,-,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,-,-,+55 (11) 4307-0509,-,fcl.assessoriacontabil@bol.com.br,EMERSON GOMES DA SILVA|WESLLEN GOMES MACHADO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,bar|burg,Não,RUA,3,-
BAR DO ZE,M DO PERPETUO LANCHONETE LTDA,08918623000150,08918623000150,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,362372,9,50000,Não Informado,206-2,Sociedade Empresária Limitada,0,14,2007-06-19,Média,-,BRASIL,São Paulo,SAO PAULO,PARQUE RESIDENCIAL COCAIA,RUBENS DE OLIVEIRA,04849210,-,-,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,362372,5611-2/03,9,-,+55 (11) 5933-4032,-,pjccass@globo.com,MARIA DO PERPETUO SOCORRO BEZERRA SILVA|ESTEFANO BEZERRA CAVALCANTE,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(5) R$350k - R$600k,bar|lanch,Não,RUA,257,-
-,VILACHIC RESTAURANTE LTDA,07331046000132,07331046000132,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,21,40000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,17,2005-04-11,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA OLIMPIA,GOMES DE CARVALHO,04547006,-,-,sim,não,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,21,"+55 (11) 5548-9167,+55 (11) 5548-8348,+55 (11) 3853-0222",-,-,-,EWERTON MELZANI DE SOUZA|MANOEL SILOEL TORRES,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,restaurante,Não,RUA,1,-
-,BURGER LG COMERCIO DE ALIMENTOS E BEBIDAS LTDA,29212112000511,29212112000198,filial,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,662740,-,10000,Não Informado,206-2,Sociedade Empresária Limitada,4,1,2021-04-08,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,JARDIM DAS ACACIAS,ROQUE PETRONI JUNIOR,04707000,-,-,sim,sim,SP,(3) R$360k - R$1M,-,Pequena,-,ATIVA,Não,Não Optante,1913360,5611-2/03,0,-,+55 (11) 3774-5555,-,lucaslanna@gmail.com,THIAGO ALVES RODRIGUES DA COSTA LANNA|LUCAS ALVES RODRIGUES DA COSTA LANNA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,burg,Não,AVENIDA,475,-
NOW BURGER,MARC & MIL BURGER LTDA,20122854000158,20122854000158,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,4,30000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,8,2014-04-23,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA CLEMENTINO,BORGES LAGOA,04038000,-,nowburger.com.br,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,720000,5611-2/03,4,+55 (41) 3209-5554,+55 (11) 3743-2241,-,"mvbarbieri@terra.com.br,suporte@contabilizei.com.br",JUAN RICARDO BATISTA ABIATTI|MILTON FERRARI RIBEIRO DA COSTA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,burg,Não,RUA,140,-
-,MOOCA'S BURGUER LTDA,31588997000176,31588997000176,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,10,50000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,3,2018-09-24,Média,-,BRASIL,São Paulo,SAO PAULO,MOOCA,TAQUARI,03166000,-,-,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,10,-,+55 (11) 5521-2203,-,jmr@jmrcontabil.com.br,JAQUELINE NADIA VASCONCELOS|JOSE EDSON VASCONCELOS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,burg,Não,RUA,624,-
-,HONG CHENG LANCHONETE E DOCERIA LTDA,08826033000105,08826033000105,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,3,40000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,15,2007-04-19,Alta,-,BRASIL,São Paulo,SAO PAULO,BELA VISTA,PAULISTA,01311200,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,3,+55 (11) 3207-4302,+55 (11) 3277-2393,-,dvasscont@uol.com.br,ZHAO TAO|WANG WENHONG,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch,Não,AVENIDA,1499,LOJA: 41 E 42;
RINO FRESH FOOD,RBA LANCHONETE LTDA.,21168705000192,21168705000192,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,937182,3,50000,Demais,206-2,Sociedade Empresária Limitada,0,7,2014-10-03,Média,Em crescimento,BRASIL,São Paulo,SAO PAULO,CHACARA SANTO ANTONIO (ZONA SUL),VERBO DIVINO,04719001,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Não Optante,937182,5611-2/03,3,-,+55 (15) 3255-4521,-,rafael@buffetvivibarros.com.br,EDNA PEREIRA DE BARROS|RAFAEL BARROS DE ASSIS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch,Não,RUA,986,LOJA: 09;
CONTAINER LANCHES LOJA 02,LANCHONETE CONTAINER LANCHES LTDA,28647996000221,28647996000140,filial,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,965200,0,10000,Não Informado,206-2,Sociedade Empresária Limitada,2,1,2020-09-09,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,JURUBATUBA,AGOSTINO TOGNERI,04690090,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1325200,5611-2/03,2,-,+55 (11)8733-5322,-,bego@globo.com,DENIS RODRIGUES PRATA|IVANA DE MELLO QUEIROZ|DANIEL HERREIRA JARROUGE|CAUE PEREIRA TOSCANO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch,Não,RUA,153,LOJA  01
CIPRIANI LANCHES,SUCESSO CIPRIANI COMERCIO DE LANCHES LTDA,35871496000153,35871496000153,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,-,30000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,2,2020-01-02,Alta,-,BRASIL,São Paulo,GUARULHOS,JARDIM ALBERTINA,PRESIDENTE JUSCELINO KUBITSCHEK DE OLIVEIRA,07252000,-,-,sim,sim,SP,(3) R$360k - R$1M,-,Pequena,-,ATIVA,-,-,720000,5611-2/03,-,-,+55 (31) 3222-3831,-,legalizacao@verscontabilidade.com.br,ALEXANDRE TELES MARQUES|MARCELO CIPRIANI AROUCA|GUSTAVO CIPRIANI AROUCA FREITAS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch,Não,ESTRADA,413,QUIOSQ36
-,LANCHONETE SOL DO PARAISO LTDA,21228236000150,21228236000150,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,6,30000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,7,2014-10-14,Alta,-,BRASIL,São Paulo,SAO PAULO,PARAISO,DOUTOR RAFAEL DE BARROS,04003043,-,-,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,6,-,+55 (11) 5521-2203,-,jmr@jmrcontabil.com.br,LUCIANE DUARTE DA SILVA|FERNANDA DE CARVALHO SOUSA LIRA|DIEGO FERNANDES NETO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch,Não,RUA,659,-
PUB DA VILA,PUB DA VILA LTDA,37294459000155,37294459000155,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,0,50000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,1,2020-06-02,Média,-,BRASIL,São Paulo,SAO PAULO,JARDIM SANTA FE (ZONA OESTE),LEOPOLDO DE PASSOS LIMA,05271000,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,0,-,+55 (11) 5925-6128,-,mm.assessoriacontabil@uol.com.br,SERGIO RICARDO BATISTA|ROGERIO MARCO BATISTA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,pub,Não,RUA,904,-
-,SUN MIX BAR E RESTAURANTE LTDA,30853289000152,30853289000152,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,0,30000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,3,2018-07-04,Média,-,BRASIL,São Paulo,SAO PAULO,PINHEIROS,PADRE CARVALHO,05427100,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,0,-,+55 (11) 5521-2203,-,jmr@jmrcontabil.com.br,AURENILVA SILVA NOVAES|WALMIR CARVALHO DE ARAUJO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,bar|restaurante,Não,RUA,715,-
-,BAR LANCHES E PASTELARIA MARCO ZERO LTDA,61376422000150,61376422000150,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,18,30000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,55,1966-07-28,Alta,-,BRASIL,São Paulo,SAO PAULO,SE,DA SE,01001000,-,-,sim,não,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,18,-,+55 (11) 3105-6113,-,-,JOSE LUCIANO CARVALHO|MANUEL ALEXANDRE PEREIRA DE AVEIRO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,bar|lanch,Não,PRAÇA,88,-
ANTONY BAR,ANTONY BAR E LANCHES LTDA,37155320000120,37155320000120,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,0,30000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,2,2020-05-15,Alta,-,BRASIL,São Paulo,SAO PAULO,CAMBUCI,VICENTE DE CARVALHO,01521020,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,0,-,+55 (11) 2216-3749,-,analycon@terra.com.br,LUCILIA PEREIRA DOS SANTOS|RODRIGO VIEIRA DA SILVA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,bar|lanch,Não,RUA,95,-
O POSTINHO CHOPPERIA,BAR E LANCHES AMADORA LTDA,00021575000190,00021575000190,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,14,15000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,27,1994-06-23,Alta,-,BRASIL,São Paulo,GUARULHOS,CENTRO,LUIZ FACCINI,07110000,-,-,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,14,-,+55 (11) 2468-0805,-,opostinho@live.com,ISIS ADRIANA NEVES MARCELO|TANIA MARIA DA SILVA|MARIA DE LOURDES NEVES CABACO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,bar|lanch,Não,RUA,108,-
-,SENHOR CRUZEIRO BAR E LANCHES LTDA,13287189000197,13287189000197,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,39,40000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,11,2011-02-09,Média,-,BRASIL,São Paulo,SAO PAULO,BOM RETIRO,EDUARDO VIANA,01133040,-,-,sim,sim,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,720000,5611-2/03,39,+55 (11) 5061-3968,+55 (11) 5062-5433,-,unicont@hipernet.com.br,MARINES DA SILVA DARGAS|GELSON LUIZ DARGAS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,bar|lanch,Não,RUA,-,-
-,BAR E LANCHES ESTRELA DOURADA LTDA,30831691000136,30831691000136,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,1,50000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,3,2018-07-02,Alta,-,BRASIL,São Paulo,SAO PAULO,SE,BENJAMIM CONSTANT,01005000,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Não Optante,720000,5611-2/03,1,+55 (11) 3326-7009,+55 (11) 3313-3164,-,atendimento@centralassescon.com.br,REGINALDO OLIVEIRA SANTOS|HERMOGENES WOLOSZIN,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,bar|lanch,Não,RUA,142,-
-,RED PARRILLA RESTAURANTE LTDA,07248343000119,07248343000119,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,907347,6,5000,Não Informado,206-2,Sociedade Empresária Limitada,0,17,2005-02-17,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,BROOKLIN PAULISTA,KANSAS,04558005,-,-,não,não,SP,(3) R$360k - R$1M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,907347,5611-2/03,6,-,-,-,-,VILMA PINHEIRO MORESCHI|RAFAEL MORESCHI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,restaurante,Não,RUA,1585,-
-,AMBROSIA LANCHONETE E RESTAURANTE LTDA,19132934000105,19132934000105,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,720000,0,25000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,8,2013-10-24,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA GUMERCINDO,VIGARIO ALBERNAZ,04134020,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,5611-2/03,0,-,+55 (11) 3566-1483,-,kelly@consuladodamulher.com.br,JURACI MARIA DA SILVA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,lanch|restaurante,Não,RUA,290,-
