Nome fantasia,Razão social,CNPJ,CNPJ matriz,Tipo de unidade,CNAE principal descrição,Segmento,Faturamento,Funcionários,Capital social,Porte RF,Natureza jurídica,Natureza jurídica descrição,Filiais,Idade empresa,Data de abertura,Nível de atividade,Tendência de crescimento,País,Estado,Cidade,Bairro,Endereço,CEP,Perfil instagram,Website,Possui telefone,Possui e-mail,UF,Faturamento - Faixas,Funcionários - Faixas,Porte,Relacionamento,Situação,Opção MEI,Opção Simples,Faturamento grupo,CNAE principal,Funcionários grupo,Telefones,Telefone principal,CNAEs secundários,E-mails,Sócios,Grupo CNAE,Grupo CNAE código,Regiões,Faturamento - Faixas Personalizadas,Palavra Mapeada,Possui Instagram?,Tipo Logradouro,Endereço Número,Endereço Complemento
PADARIA CENTRAL DO BARRETO,PANIFICADORA CENTRAL DO BARRETO LTDA,07966323000183,07966323000183,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,2,20000,Não Informado,206-2,Sociedade Empresária Limitada,0,16,2006-03-30,Alta,-,BRASIL,São Paulo,ARUJA,PARQUE RODRIGO BARRETO,ARMANDO COLANGELO,07417310,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,1091-1/02,2,"+55 (11) 4655-4859,+55 (11) 99960-8911",+55 (11) 4655-4860,-,genesyz@uol.com.br,MARIA DAS NEVES CLEMENTE CARDOSO|ANA LUCIA CLEMENTE CARDOSO,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,bar|padaria,Não,AVENIDA,1380,-
-,"GERALDO R. D, DE SOUSA PADARIA",11781749000130,11781749000130,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,3,5000,Não Informado,213-5,Empresário (Individual),0,12,2010-03-30,Alta,-,BRASIL,São Paulo,DIADEMA,SERRARIA,FRANCISCO ANTONIO DA SILVA,09990105,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,1091-1/02,3,"+55 (11) 3426-8051,+55 (11) 5518-4786",+55 (11) 9957-0712,-,martinstqn8@bol.com.br,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,padaria,Não,RUA,4,-
PADARIA OLINDA,PANIFICADORA E MINIMERCADO OLINDA LTDA,20728513000120,20728513000120,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,0,20000,Não Informado,206-2,Sociedade Empresária Limitada,0,7,2014-07-29,Média,-,BRASIL,São Paulo,MAUA,PARQUE BANDEIRANTES,MARTINS PROASK,09341355,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,1091-1/02,0,"+55 (11) 4541-3147,+55 (11) 4519-5237",+55 (11) 4511-4473,-,lopesbandeirantes@uol.com.br,ELIANE MARIA DO NASCIMENTO,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,padaria,Não,RUA,17,: B;
PANIFICADORA RAFAELA,GERALDO FERREIRA DE SOUZA -PADARIA,16910684000107,16910684000107,matriz,Fabricação de produtos de panificação industrial,Industria,360000,2,30000,Não Informado,213-5,Empresário (Individual),0,9,2012-09-05,Média,-,BRASIL,São Paulo,OSASCO,CONCEICAO,PARANAENSE,06140052,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,1091-1/01,2,+55 (11) 3654-4289,+55 (11) 3699-2587,-,julinhocontabilidade@uol.com.br,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,padaria,Não,RUA,1157,-
PADARIA GRATIDAO,DANIEL PASSERANI 26794650835,45521706000137,45521706000137,matriz,Fabricação de produtos de panificação industrial,Industria,-,-,1000,Não Informado,213-5,Empresário (Individual),0,0,2022-03-04,-,-,BRASIL,São Paulo,DIADEMA,VILA NOGUEIRA,MATIAS DE ALBUQUERQUE,09942170,-,-,não,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1091-1/01,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,padaria,Não,RUA,-,-
PADARIA SUPER 13,PADARIA SUPER 13 LTDA,05823618000175,05823618000175,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,7,20000,Não Informado,206-2,Sociedade Empresária Limitada,0,18,2003-06-27,Alta,-,BRASIL,São Paulo,OSASCO,SANTO ANTONIO,PAULO SOARES,06130120,-,-,não,sim,SP,(2) R$81k - R$360k,(2) 4 - 50,Micro,-,ATIVA,Não,Optante pelo Simples,360000,1091-1/02,7,-,-,-,mercado_super13@hotmail.com,VALCELIO CIRIACO DELGADO|JOSE UEDES CUSTODIO DE LIMA,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,padaria,Não,RUA,486,-
BENDITTA MASSAS E SALGADOS ARTESANAIS,RODRIGO BARBOSA MARQUES 33562488807,46360500000135,46360500000135,matriz,Fabricação de alimentos e pratos prontos,Industria,-,-,2000,Não Informado,213-5,Empresário (Individual),0,0,2022-05-11,-,-,BRASIL,São Paulo,MAUA,JARDIM ZAIRA,LUIS MARCOLINO,09320680,-,-,não,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1096-1/00,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,bar,Não,AVENIDA,-,-
PADARIA E MERCEARIA TH,ELIAS APARECIDO PEREIRA 32879616832,23548565000103,23548565000103,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,-,-,3000,Não Informado,213-5,Empresário (Individual),0,6,2015-10-27,-,-,BRASIL,São Paulo,MAUA,JARDIM PRIMAVERA,DO MANACA,09361110,-,-,sim,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1091-1/02,-,-,+55 (11) 3410-0604,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,padaria,Não,AVENIDA,797,CASA
PADOCA DO KALL,RICARDO JOSE DE CARVALHO PADARIA LTDA,02149937000159,02149937000159,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,7,7000,Não Informado,206-2,Sociedade Empresária Limitada,0,24,1997-09-24,Alta,-,BRASIL,São Paulo,BARUERI,CENTRO,SANTA URSULA,06401220,-,-,sim,sim,SP,(2) R$81k - R$360k,(2) 4 - 50,Micro,-,ATIVA,Não,Não Optante,360000,1091-1/02,7,-,+55 (11) 4198-0394,-,vicont@uol.com.br,SILVANA ANUNCIACAO COELHO CARVALHO|RICARDO JOSE DE CARVALHO,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,padaria,Não,RUA,450,-
PADARIA DALICE,PAES E DOCES DALICE LTDA,09622497000154,09622497000154,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,35,10000,Não Informado,206-2,Sociedade Empresária Limitada,0,13,2008-05-29,Alta,-,BRASIL,São Paulo,ARUJA,JARDIM LIMOEIRO,ALBERTO HINOTO,07434100,-,-,sim,sim,SP,(2) R$81k - R$360k,(2) 4 - 50,Micro,-,ATIVA,Não,Optante pelo Simples,360000,1091-1/02,35,"+55 (11) 4654-2955,+55 (11) 2480-0730,+55 (11) 4652-1622",-,-,"kalves@uol.com.br,padariatibaji@hotmail.com",RAUL BONACINA|CARLOS ALBERTO BONACINA|ALICE BONASSINA,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,padaria,Não,RODOVIA,2540,BOX   01
PADARIA SAMAMBAIA,DOMINGOS APOLINARIO DOS SANTOS 73538604568,28179951000199,28179951000199,matriz,Fabricação de produtos de panificação industrial,Industria,-,-,1000,Não Informado,213-5,Empresário (Individual),0,4,2017-07-13,-,-,BRASIL,São Paulo,GUARULHOS,RECREIO SAO JORGE,SAMAMBAIA,07144694,-,-,sim,sim,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1091-1/01,-,-,+55 (11) 6166-4236,-,sami.1803@hotmail.com,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,padaria,Não,RUA,121,-
PADARIA CAIU DO CEU,D G DE QUEIROZ PANIFICACAO,17105742000184,17105742000184,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,4,10000,Não Informado,213-5,Empresário (Individual),0,9,2012-09-20,Média,-,BRASIL,São Paulo,GUARULHOS,JARDIM BELVEDERE,JOAO SIMAO,07142330,-,-,sim,sim,SP,(2) R$81k - R$360k,(2) 4 - 50,Micro,-,ATIVA,Não,Não Optante,360000,1091-1/02,4,"+55 (11) 4215-8285,+55 (11) 2480-4598",+55 (11) 5988-1661,-,contabilidade@sevencontabil.com,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,padaria,Não,RUA,317,-
-,PADARIA E CONFEITARIA KI-PAO EIRELI,50130715000137,50130715000137,matriz,Fabricação de produtos de panificação industrial,Industria,1440000,20,67800,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,43,1978-10-26,Alta,-,BRASIL,São Paulo,MAUA,VILA BOCAINA,REGENTE FEIJO,09310640,-,-,sim,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,1440000,1091-1/01,20,-,+55 (11) 2786-1485,-,-,YOSHIO FUJISHIGE|MASAKO YAMAGUCHI FUJISHIGE,Fabricação de outros produtos alimentícios,10.9,Sudeste,"(8) +1,2M",padaria,Não,RUA,123,-
-,JHONATAN BARBOSA DA SILVA 41808861892,45868877000137,45868877000137,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,-,-,5000,Não Informado,213-5,Empresário (Individual),0,0,2022-04-01,-,-,BRASIL,São Paulo,OSASCO,HELENA MARIA,PAULO CEZAR RIBEIRO,06253190,-,-,não,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1091-1/02,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,bar,Não,RUA,-,-
VITOR,VITOR VINICIUS BARROCHELO DOS SANTOS 49126280850,46271584000130,46271584000130,matriz,Fabricação de alimentos e pratos prontos,Industria,-,-,1000,Não Informado,213-5,Empresário (Individual),0,0,2022-05-05,-,-,BRASIL,São Paulo,GUARULHOS,CIDADE INDUSTRIAL SATELITE DE SAO PAULO,DOS JESUITAS,07231060,-,-,não,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1096-1/00,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,bar,Não,RUA,-,CONJ
PADARIA PAO QUENTE,PADARIA DR PRODUCAO LTDA,20121040000107,20121040000107,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,0,100000,Não Informado,206-2,Sociedade Empresária Limitada,0,8,2014-04-23,Média,-,BRASIL,São Paulo,GUARULHOS,VILA DAS MALVINAS,DOS EUCALIPTOS,07145500,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,1091-1/02,0,-,+55 (11) 2469-8778,-,ad.souza@globo.com,DANIEL RODRIGUES DOS SANTOS|ROZILENE ALVES NOGUEIRA,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,padaria,Não,RUA,68,-
-,PADARIA RAINHA DO ISAURA LTDA,21996302000131,21996302000131,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,0,50000,Não Informado,206-2,Sociedade Empresária Limitada,0,7,2015-03-06,Alta,-,BRASIL,São Paulo,SANTANA DE PARNAIBA,JARDIM ISAURA,MOACIR DA SILVEIRA,06516050,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,1091-1/02,0,-,+55 (11) 4705-2083,-,cida@assesconnet.com.br,SIRLEI MONICA DIAS|JOSUE PIO,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,padaria,Não,AVENIDA,1548,-
PADARIA PAIXAO,PADARIA PAIXAO LTDA,37730957000101,37730957000101,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,720000,0,50000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,1,2020-07-15,Alta,-,BRASIL,São Paulo,OSASCO,BARONESA,LUIZ GATTI,06266030,-,-,sim,sim,SP,(3) R$360k - R$1M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,720000,1091-1/02,0,-,+55 (11) 5555-3355,-,padariapaixao@gmail.com,RAFAEL APARECIDO DE OLIVEIRA|FRANCISCO PAIXAO DE OLIVEIRA,Fabricação de outros produtos alimentícios,10.9,Sudeste,(6) R$600k - R$1M,padaria,Não,RUA,320,LOJA  8                   QUADRA11
PADARIA REAL,PANIFICADORA REAL COMERCIO DE PRODUTOS ALIMENTICIOS EIRELI,34058020000135,34058020000135,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,1440000,12,99800,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,2,2019-06-28,Alta,-,BRASIL,São Paulo,OSASCO,UMUARAMA,BUSSOCABA,06036080,-,padariarealosasco.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,1091-1/02,12,+55 (11) 3685-2858,+55 (11) 3685-2826,-,financeiro@controleoeste.com.br,VANESSA OLIVEIRA FERNANDES BURIGO,Fabricação de outros produtos alimentícios,10.9,Sudeste,"(8) +1,2M",padaria,Não,AVENIDA,850,LOJA  1                         2                         3                         4
PADARIA III IRMAOS,PADARIA III IRMAOS LTDA,16890864000166,16890864000166,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,3,30000,Não Informado,206-2,Sociedade Empresária Limitada,0,9,2012-08-28,Alta,-,BRASIL,São Paulo,COTIA,PARQUE TURIGUARA,JUIZ DE FORA,06703290,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,1091-1/02,3,-,+55 (11) 4148-7952,-,xxxx@xxxxx.xom.br,ANTONIO DE ASSIS|JOSEFA VIEIRA DE ASSIS,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,padaria,Não,RUA,125,-
PADARIA E CONFEITARIA FLORENCA,ALM PADARIA E CONFEITARIA LTDA,42749428000181,42749428000181,matriz,Fabricação de alimentos e pratos prontos,Industria,-,-,20000,Não Informado,206-2,Sociedade Empresária Limitada,0,0,2021-07-16,-,-,BRASIL,São Paulo,MAUA,VILA BOCAINA,LUIS LACAVA,09310080,-,-,não,não,SP,-,-,-,-,ATIVA,Não,Optante pelo Simples,-,1096-1/00,-,-,-,-,-,ANGELA LUISA MOREIRA DE SOUZA,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,padaria,Não,RUA,300,-
PADARIA NOVO HORIZONTE,PADARIA MILAGRE DE MANA LTDA,33176730000105,33176730000105,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,1,120000,Não Informado,206-2,Sociedade Empresária Limitada,0,3,2019-03-28,Alta,-,BRASIL,São Paulo,GUARULHOS,JARDIM FATIMA,PAPA JOAO PAULO I,07177025,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,1091-1/02,1,-,+55 (11) 2788-9089,-,comercial@elianacontabilidade.com.br,EDSON CARLOS DA SILVA|ANDERSON MONTEIRO DA SILVA|TEREZINHA MARIA DA SILVA,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,padaria,Não,AVENIDA,7405,-
PADARIA BAEPENDY,PADARIA E CONFEITARIA BAEPENDY LTDA,09242635000170,09242635000170,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,12,20000,Não Informado,206-2,Sociedade Empresária Limitada,0,14,2007-10-10,Alta,-,BRASIL,São Paulo,DIADEMA,CAMPANARIO,BAEPENDY,09931090,-,-,sim,sim,SP,(2) R$81k - R$360k,(2) 4 - 50,Micro,-,ATIVA,Não,Optante pelo Simples,360000,1091-1/02,12,+55 (11) 5672-5914,+55 (11) 4091-4632,-,filipetadeu@uol.com.br,JORGE SANTOS SOUZA|JUNICIO SANTOS SOUZA,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,padaria,Não,RUA,294,-
1000 TON,MILTON JOSE DOS SANTOS PADARIA,00200917000130,00200917000130,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,-,-,-,Não Informado,213-5,Empresário (Individual),1,27,1994-09-08,-,-,BRASIL,São Paulo,GUARULHOS,MACEDO,DIAMANTINA,07197260,-,-,não,não,SP,-,-,-,-,ATIVA,Não,Não Optante,-,1091-1/02,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,padaria,Não,RUA,5,-
FURA BOLOS & BURGUER ARTESANAL,UANDRESSON CRUZ DOS SANTOS 35323275898,46251287000123,46251287000123,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,-,-,1000,Não Informado,213-5,Empresário (Individual),0,0,2022-05-03,-,-,BRASIL,São Paulo,OSASCO,NOVO OSASCO,OBADIA,06142351,-,-,não,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1091-1/02,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,burg,Não,RUA,-,-
BULILA COOKIES,CAMILA DAS NEVES ESCOBAR 30581363825,45530869000186,45530869000186,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,-,-,1000,Não Informado,213-5,Empresário (Individual),0,0,2022-03-05,-,-,BRASIL,São Paulo,BARUERI,VILA SAO JOAO,HENRIQUETA MENDES GUERRA,06401160,-,-,não,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1091-1/02,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,bar,Não,AVENIDA,-,BLOCO 18;APT 163
COZINHA DOCE,INGRID BARBOSA SILVA BRANDAO 43053180839,45481633000105,45481633000105,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,-,-,1500,Não Informado,213-5,Empresário (Individual),0,0,2022-03-01,-,-,BRASIL,São Paulo,ITAPECERICA DA SERRA,CIDADE SANTA JULIA,JOSE DA SILVA,06866465,-,-,não,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1091-1/02,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,bar,Não,RUA,-,LETRA VIELA 2
-,JOSE RAMOS DE O. MATOS PADARIA,12031296000197,12031296000197,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,-,30000,Não Informado,213-5,Empresário (Individual),0,12,2010-05-13,Baixa,-,BRASIL,São Paulo,DIADEMA,ELDORADO,JATOBA,09973180,-,-,sim,sim,SP,(2) R$81k - R$360k,-,Micro,-,ATIVA,Não,Não Optante,360000,1091-1/02,-,-,+55 (11) 4043-6201,-,flexil@uol.com.br,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,padaria,Não,RUA,278,-
PADARIA OLIVEIRA,DANIEL DE OLIVEIRA PADARIA,12017848000102,12017848000102,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,0,20000,Não Informado,213-5,Empresário (Individual),0,11,2010-05-19,Média,-,BRASIL,São Paulo,SANTANA DE PARNAIBA,PARQUE SANTANA,ANTONIO SANTANA LEITE,06515060,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,1091-1/02,0,-,+55 (11) 4151-1758,-,contabil@grupofastplay.com.br,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,padaria,Não,RUA,260,-
IMPERIAL MERCEARIA E PADARIA,ANA PAULA DO NASCIMENTO COSTA 15605863894,46159735000163,46159735000163,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,-,-,30000,Não Informado,213-5,Empresário (Individual),0,0,2022-04-26,-,-,BRASIL,São Paulo,MAUA,JARDIM ITAPARK,ITAPARK,09350000,-,-,não,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1091-1/02,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,padaria,Não,AVENIDA,-,-
-,ELIANE SANTANA PADARIA,10272716000100,10272716000100,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,0,3000,Não Informado,213-5,Empresário (Individual),0,13,2008-07-10,Alta,-,BRASIL,São Paulo,ARUJA,LAVORARE ARUJA,DEOLINDA NOBREGA DE ALMEIDA,07400015,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Não Optante,360000,1091-1/02,0,-,+55 (11) 4655-1522,-,ademirbelli@terra.com.br,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,padaria,Não,RUA,203,-
FRATELLI - PANIFICADORA E PIZZARIA,PANIFICADORA E PIZZARIA FRATELLI DELLA VICTORIA LTDA,54264858000192,54264858000192,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,8,10000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,37,1985-02-27,Alta,-,BRASIL,São Paulo,OSASCO,VILA OSASCO,SANTO ANTONIO,06083215,-,padariafratelli.com.br,sim,não,SP,(2) R$81k - R$360k,(2) 4 - 50,Micro,-,ATIVA,Não,Optante pelo Simples,360000,1091-1/02,8,-,+55 (11) 3682-1403,-,-,PAULO SERGIO RODRIGUES,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,pizza,Não,AVENIDA,1971,-
QUALI LANCHES,QUALI LANCHES LTDA,24649788000120,24649788000120,matriz,Fabricação de alimentos e pratos prontos,Industria,360000,8,50000,Não Informado,206-2,Sociedade Empresária Limitada,0,6,2016-04-25,Alta,-,BRASIL,São Paulo,GUARULHOS,CIDADE JARDIM CUMBICA,PORTEIRAS,07180090,-,-,sim,sim,SP,(2) R$81k - R$360k,(2) 4 - 50,Micro,-,ATIVA,Não,Optante pelo Simples,360000,1096-1/00,8,+55 (11) 2303-7268,+55 (11) 2488-8263,-,kelanche@kelanche.com.br,NAIARA MARTA DOS SANTOS|MARCELO AFONSO DOS SANTOS|ROSALINA FATIMA MARTA DOS SANTOS,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,lanch,Não,RUA,115,-
CASA DE GUADALUPE PADARIA,CASA DE GUADALUPE PADARIA E RESTAURANTE LTDA,34508123000150,34508123000150,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,2880000,7,150000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,2,2019-08-12,Alta,-,BRASIL,São Paulo,GUARULHOS,VILA GALVAO,SAO BENTO,07070000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,2880000,1091-1/02,7,+55 (11) 7033-5171,+55 (11) 5438-4462,-,flavia0074@hotmail.com,JOSANA SAPUCAHY DE ALMEIDA|FLAVIA ARAUJO DE ALMEIDA RAMALHO,Fabricação de outros produtos alimentícios,10.9,Sudeste,"(8) +1,2M",padaria|restaurante,Não,AVENIDA,1650,-
FAB COMERCIO DE BOLOS,F.A. BARROS - COMERCIO DE BOLOS,27201521000163,27201521000163,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,360000,0,100000,Não Informado,213-5,Empresário (Individual),0,5,2017-03-01,Média,-,BRASIL,São Paulo,ITAPECERICA DA SERRA,CENTRO,DA MATRIZ DE NOSSA SENHORA DOS PRAZERES,06850730,-,-,sim,sim,SP,(2) R$81k - R$360k,(1) 1 - 3,Micro,-,ATIVA,Não,Optante pelo Simples,360000,1091-1/02,0,-,+55 (11) 2201-2000,-,contabilmadeira@terra.com.br,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,(5) R$350k - R$600k,bar,Não,LARGO,351,-
-,"BEP PANIFICADORA, RESTAURANTE E PARTICIPACOES LTDA.",17607101000209,17607101000128,filial,Fabricação de produtos de panificação industrial,Industria,3540749,6,1089536,Demais,206-2,Sociedade Empresária Limitada,1,7,2014-08-28,Média,Em declínio,BRASIL,São Paulo,BARUERI,JARDIM MUTINGA,VICTORINO,06463290,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,-,-,5432789,1091-1/01,6,"+55 (11) 2967-2888,+55 (11) 3062-5048",+55 (11) 2309-5594,-,rodrigo@santopao.com.br,BF BRASIL PARTICIPACOES S.A.|RICARDO RINKEVICIUS|MARCOS CAMPOMIZZI CALAZANS,Fabricação de outros produtos alimentícios,10.9,Sudeste,"(8) +1,2M",restaurante,Não,RUA,98,-
RESTAURANTE,AUGUSTO AQUINO DOS SANTOS FERREIRA 49757904830,46367903000106,46367903000106,matriz,Fabricação de alimentos e pratos prontos,Industria,-,-,250,Não Informado,213-5,Empresário (Individual),0,0,2022-05-12,-,-,BRASIL,São Paulo,COTIA,PARQUE SANTA RITA DE CASSIA,IRMA LEONOR DE SAO JOSE,06700610,-,-,não,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1096-1/00,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,restaurante,Não,RUA,-,-
-,PADARIA E CONFEITARIA SECULO 21 LTDA,03248249000109,03248249000109,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,1440000,16,70000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,22,1999-06-21,Alta,-,BRASIL,São Paulo,COTIA,JARDIM TORINO,DO EMBU,06713100,-,-,sim,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,1091-1/02,16,-,+55 (11) 2823-0966,-,-,JOAO CARLOS TEIXEIRA DA SILVA JUNIOR|MARIA DE FATIMA FERNANDES VEIGA,Fabricação de outros produtos alimentícios,10.9,Sudeste,"(8) +1,2M",padaria,Não,ESTRADA MUNICIPAL,123,-
PINGO DE MEL,PADARIA PINGO DE MEL LTDA,44584974000135,44584974000135,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,-,-,50000,Não Informado,206-2,Sociedade Empresária Limitada,0,0,2021-12-14,-,-,BRASIL,São Paulo,DIADEMA,CAMPANARIO,BRASILIA,09931400,-,-,não,não,SP,-,-,-,-,ATIVA,-,-,-,1091-1/02,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,padaria,Não,AVENIDA,605,-
CASA DE BOLOS LENICE,LENICE SOUSA BARRETO 25398552880,45318389000156,45318389000156,matriz,Fabricação de produtos de padaria e confeitaria com predominância de produção própria,Industria,-,-,5000,Não Informado,213-5,Empresário (Individual),0,0,2022-02-16,-,-,BRASIL,São Paulo,OSASCO,UMUARAMA,BEZERRA DE MENEZES,06028220,-,-,não,não,SP,-,-,-,-,ATIVA,Sim,Optante pelo Simples,-,1091-1/02,-,-,-,-,-,-,Fabricação de outros produtos alimentícios,10.9,Sudeste,-,bar,Não,RUA,-,CASA 1
