Nome fantasia,Razão social,CNPJ,CNPJ matriz,Tipo de unidade,CNAE principal descrição,Segmento,Faturamento,Funcionários,Capital social,Porte RF,Natureza jurídica,Natureza jurídica descrição,Filiais,Idade empresa,Data de abertura,Nível de atividade,Tendência de crescimento,País,Estado,Cidade,Bairro,Endereço,CEP,Perfil instagram,Website,Possui telefone,Possui e-mail,UF,Faturamento - Faixas,Funcionários - Faixas,Porte,Relacionamento,Situação,Opção MEI,Opção Simples,Faturamento grupo,CNAE principal,Funcionários grupo,Telefones,Telefone principal,CNAEs secundários,E-mails,Sócios,Grupo CNAE,Grupo CNAE código,Regiões,Faturamento - Faixas Personalizadas,Palavra Mapeada,Possui Instagram?,Tipo Logradouro,Endereço Número,Endereço Complemento
-,LIV UP COMERCIO DE ALIMENTOS LTDA,23353693000282,23353693000100,filial,Restaurantes e similares,Alimentação,23952875,151,216707885,Demais,206-2,Sociedade Empresária Limitada,23,5,2016-11-01,Média,Em crescimento,BRASIL,São Paulo,SAO PAULO,PINHEIROS,AMARO CAVALHEIRO,05425010,https://www.instagram.com/livupoficial,livup.com.br,sim,sim,SP,(6) R$10M - R$30M,(3) 51 - 200,Grande,-,ATIVA,Não,Não Optante,431210981,5611-2/01,579,"+55 (21) 3005-2023,+55 (21) 3005-2041",+55 (21) 3005-2000,-,victor@livup.com.br,"LIV UP HOLDINGS, LLC|VICTOR NOGUEIRA DOS SANTOS|HENRIQUE DORIZZOTTO CASTELLANI",Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Sim,RUA,158,-
-,LIV UP COMERCIO DE ALIMENTOS LTDA,23353693001920,23353693000100,filial,Restaurantes e similares,Alimentação,20880816,60,216707885,Demais,206-2,Sociedade Empresária Limitada,23,2,2020-01-14,Média,Em crescimento,BRASIL,São Paulo,SAO PAULO,SAUDE,MIGUEL ESTEFNO,04301010,https://www.instagram.com/livupoficial,livup.com.br,sim,sim,SP,(6) R$10M - R$30M,(3) 51 - 200,Grande,-,ATIVA,Não,Não Optante,431210981,5611-2/01,579,-,+55 (18) 3698-1216,-,troqueumaideia@livup.com.br,"LIV UP HOLDINGS, LLC|VICTOR NOGUEIRA DOS SANTOS|HENRIQUE DORIZZOTTO CASTELLANI",Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Sim,AVENIDA,613,-
BGS SERVICOS,BON GOURMET SERVICOS LTDA,08252332000175,08252332000175,matriz,Serviços de alimentação para eventos e recepções - bufê,Alimentação,2880000,67,300000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,16,2006-03-17,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA GUILHERME,BOTUMIRIM,02055040,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(3) 51 - 200,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5620-1/02,67,+55 (11) 3313-2666,+55 (11) 2972-4132,-,renato@contabilidaderodrigues.com.br,RENILDE DE JESUS SOUZA MARTINS|DAISY SOUZA MARTINS,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Não,RUA,44,-
-,FORNERIA BELLA SERVICOS LTDA.,22713906000196,22713906000196,matriz,Serviços de alimentação para eventos e recepções - bufê,Alimentação,360000,67,10000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,6,2015-06-24,Média,-,BRASIL,São Paulo,SAO PAULO,CONSOLACAO,LUIS COELHO,01309000,-,-,sim,sim,SP,(2) R$81k - R$360k,(3) 51 - 200,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5620-1/02,67,-,+55 (11) 3897-7377,-,legal@exata-contabil.com.br,THALITA HARUMI KITANO SILVA|VICTOR CARVALHOSA DA CUNHA,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,(5) R$350k - R$600k,-,Não,RUA,352,CONJ: 01;
INTEGRAL NUTTRI ALIMENTACAO E SERVICOS,INTEGRAL NUTTRI ALIMENTACAO E SERVICOS EIRELI,28070436000176,28070436000176,matriz,Fornecimento de alimentos preparados preponderantemente para empresas,Alimentação,4173388,84,1000000,Demais,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),1,4,2017-06-29,Média,Estável,BRASIL,São Paulo,GUARULHOS,VILA RENATA,PADRE JOAO ALVARES,07056000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(3) 51 - 200,Pequena,-,ATIVA,Não,Não Optante,4173388,5620-1/01,84,+55 (11) 2859-7965,+55 (11) 4307-9743,-,financeiro@integralnuttri.com.br,JOAO ANTONIO RANCAO,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Não,RUA,217,-
-,COR BAKEHOUSE RESTAURANTE E CAFE LTDA,24475479000180,24475479000180,matriz,Restaurantes e similares,Alimentação,360000,59,10000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,1,6,2016-03-29,Média,-,BRASIL,São Paulo,SAO PAULO,VILA IDA,SAO MARCOS,05455050,-,-,sim,sim,SP,(2) R$81k - R$360k,(3) 51 - 200,Micro,-,ATIVA,Não,Não Optante,360000,5611-2/01,59,"+55 (11) 3853-4540,+55 (11) 3044-4545",+55 (11) 3849-6868,-,"camila@rafelsetrak.com.br,fhactor@fhactor.com.br",GUILHERME MORA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(5) R$350k - R$600k,restaurante,Não,PRAÇA,825,-
-,MB MORUMBI RESTAURANTE LTDA,07973619000121,07973619000121,matriz,Restaurantes e similares,Alimentação,360000,74,10000,Não Informado,206-2,Sociedade Empresária Limitada,0,16,2006-04-18,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA ANDRADE,DOUTOR FONSECA BRASIL,05716060,-,-,sim,sim,SP,(2) R$81k - R$360k,(3) 51 - 200,Micro,-,ATIVA,Não,Não Optante,360000,5611-2/01,74,+55 (11) 5908-8749,+55 (11) 5579-0808,-,rosa@fivestars.srv.br,CLAUDIA YOCIDA|EDUARDO NOBUHIRO NAGAI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(5) R$350k - R$600k,restaurante,Não,RUA,108,: E 218;
-,SALOTTI GARCIA CAFE LTDA,08744594000157,08744594000157,matriz,Restaurantes e similares,Alimentação,720000,60,20000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,1,15,2007-03-23,Alta,-,BRASIL,São Paulo,SAO PAULO,JARDIM EUROPA,JERONIMO DA VEIGA,04536000,-,-,sim,sim,SP,(3) R$360k - R$1M,(3) 51 - 200,Pequena,-,ATIVA,Não,Não Optante,1440000,5611-2/01,60,+55 (11) 3168-0023,+55 (11) 3531-3233,-,legal@orcose.com.br,TIAGO ALVES DE ALMEIDA|RENATA ESTEVE KERKMEESTER|LUIS CLAUDIO DUARTE GARCIA|DANIELA RIBEIRO SALOTTI GARCIA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,-,Não,RUA,179,-
MADERO CIDADE SAO PAULO,MADERO INDUSTRIA E COMERCIO S.A.,13783221002764,13783221000478,filial,Restaurantes e similares,Alimentação,492488483,61,"1022964295,97",Demais,204-6,Sociedade Anônima Aberta,270,3,2018-08-23,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,BELA VISTA,PAULISTA,01310100,-,restaurantemadero.com.br,sim,sim,SP,(8) R$100M - R$500M,(3) 51 - 200,Grande,-,ATIVA,Não,Não Optante,94833522658,5611-2/01,7611,"+55 (13) 2202-8715,+55 (13) 3021-8405,+55 (13) 3202-2109",+55 (13) 3227-2691,-,contasapagar@restaurantemadero.com.br,GIUGLIO PAOLO MUNARETTO|ARIEL LEONARDO SZWARC|NICOLAS RAYMOND GORGUET|MURILLO PILOTO PROENCA|RAFAEL DE OLIVEIRA MELLO|LUIZ ADRIANO URBANSKI|LUIZ RENATO DURSKI JUNIOR|MARTIN SECCO ARIAS|SILVIA EMANOELE PEREIRA DE PAULA|FERNANDO CEZAR DANTAS PORFIRIO BORGES|CARLOS BIEDERMANN|MAYSA DITZEL DURSKI MUNARETTO|HIANAE SCHRAMM,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,1230,LOJA 2125/2126
DUE CUOCHI COCINA,MARIAS RESTAURANTE LTDA,03829098000263,03829098000182,filial,Restaurantes e similares,Alimentação,1440000,53,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,2,13,2008-10-16,Alta,-,BRASIL,São Paulo,SAO PAULO,BUTANTA,MAGALHAES DE CASTRO,05502001,-,duecuochi.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(3) 51 - 200,Pequena,-,ATIVA,Não,Não Optante,4320000,5611-2/01,105,-,+55 (11) 5531-3555,-,postserv@uol.com.br,IDA MARIA THEREZA DE SOUZA FRANK|MARIA VIRGINIA JANCSO|VILUK PARTICIPACOES LTDA.|FM2 DE PARTICIPACOES SPE LTDA|NOVA ADMINISTRACAO DE BENS LTDA|EMBU PARTICIPACOES E EMPREENDIMENTOS LTDA|ITAIM PARTICIPACOES E EMPREENDIMENTOS LTDA|MANUEL ROCHA ALVES|NOVE PARTICIPACOES LTDA.|ANTONIO EDUARDO ROCHA ALVES|ADEMAR SGUISSARDI DO CARMO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,AVENIDA,12000,SALAO COMERCIAL L 23      PISO 3
-,IL FORNAIO D'ITALIA RESTAURANTE LTDA.,71767230000129,71767230000129,matriz,Restaurantes e similares,Alimentação,6662318,60,22000,Demais,206-2,Sociedade Empresária Limitada,3,28,1993-06-22,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,JARDIM EUROPA,MANUEL GUEDES,04536070,-,momaosteria.com.br,sim,sim,SP,(5) R$4.8M - R$10M,(3) 51 - 200,Médio,-,ATIVA,Não,Não Optante,23455662,5611-2/01,68,-,+55 (11) 3079-2473,-,paulobbarros@me.com,NICHOLAS MICHAEL THOMAS|TANIA CRISTINA PORCHEDDU CONTINI LOI|A2TG CONSULTORIA EMPRESARIAL LTDA|CLAUDIA MONTANS DE SA|ICERSA - EMPREENDIMENTOS E PARTICIPACOES EIRELI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,160,-
-,DEOLA RESTAURANTE BUFFET LTDA,09124162000106,09124162000106,matriz,Restaurantes e similares,Alimentação,1440000,60,67800,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,14,2007-08-30,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA POMPEIA,POMPEIA,05023001,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(3) 51 - 200,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,60,-,+55 (11) 2575-1800,-,mgcontecnica@mgcontecnica.com.br,FLAVIO ANTONIO DEL NERO GOMES|SANDRA LUCIA BRUM MIRANDEZ|ANDRE MIRANDEZ DEL NERO GOMES,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,AVENIDA,1927,-
-,NUTRITO COMERCIAL LTDA,18704654000161,18704654000161,matriz,Fornecimento de alimentos preparados preponderantemente para empresas,Alimentação,4800000,67,3000000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,4,8,2013-08-19,Média,-,BRASIL,São Paulo,SAO PAULO,BUTANTA,ENGENHEIRO TEIXEIRA SOARES,05505030,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(3) 51 - 200,Pequena,-,ATIVA,Não,Não Optante,9600000,5620-1/01,67,-,+55 (11) 2231-4224,-,ops@opscontabilidade.com.br,MARIO LUIZ MORENO JUNIOR|CARLOS ALEXANDRE CABRAL DE MOURA COUTINHO,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Não,RUA,-,-
CRUZEIRO'S BAR,SENHOR CRUZEIRO DE SANTO ANDRÉ BAR E LANCHES - EIRELI,16973429000103,16973429000103,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,66,73000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,9,2012-09-24,Alta,-,BRASIL,São Paulo,SANTO ANDRE,CAMPESTRE,INDUSTRIAL,09080510,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(3) 51 - 200,Pequena,-,ATIVA,Não,Não Optante,1440000,5611-2/03,66,+55 (11) 5062-5433,+55 (11) 5061-3968,-,unicont@hipernet.com.br,VILSO DARGAS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|lanch,Não,AVENIDA,600,SUC 528
-,MAXI FOOD REFEICOES INDUSTRIAIS - EIRELI,06042773000117,06042773000117,matriz,Fornecimento de alimentos preparados preponderantemente para empresas,Alimentação,1440000,59,80000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),1,18,2003-12-18,Alta,-,BRASIL,São Paulo,SAO BERNARDO DO CAMPO,PLANALTO,ONEDA,09895280,https://www.instagram.com/maxifood.refeicoes,maxifood.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(3) 51 - 200,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5620-1/01,59,+55 (11) 4341-6868,+55 (11) 4641-6868,-,renato@maxifood.com.br,RENATO BERNABE ANTUNES,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Sim,RUA,980,-
-,RICE RISOTERIA RESTAURANTE E EVENTOS LTDA,31782690000101,31782690000101,matriz,Restaurantes e similares,Alimentação,360000,58,10000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,5,3,2018-10-17,Média,-,BRASIL,São Paulo,SAO PAULO,PERDIZES,TAVARES BASTOS,05012020,-,-,sim,sim,SP,(2) R$81k - R$360k,(3) 51 - 200,Micro,-,ATIVA,Não,Optante pelo Simples,1800000,5611-2/01,58,-,+55 (11) 3222-7881,-,cunhacontabil@uol.com.br,LUIZ HENRIQUE PACHECO RANHADA DE ALMEIDA PRADO GIL|PEDRO MOREIRA ALVES CYRINO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(5) R$350k - R$600k,restaurante,Não,RUA,187,-
GG,GG ALIMENTACAO LTDA,11857685000375,11857685000103,filial,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,360000,63,10000,Não Informado,206-2,Sociedade Empresária Limitada,3,8,2013-10-25,Alta,-,BRASIL,São Paulo,SAO PAULO,CONSOLACAO,AUGUSTA,01305100,-,-,sim,sim,SP,(2) R$81k - R$360k,(3) 51 - 200,Micro,-,ATIVA,Não,Não Optante,1440000,5611-2/03,109,-,+55 (11) 3283-3292,-,arleane@athenasrestaurante.com.br,GEORGES NICOLAS SPANOS|GEORGIOS NEPOMUCENO LOUKOPOULOS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(5) R$350k - R$600k,-,Não,RUA,1459,-
CASA DA PIZZA,CASA DA PIZZA 3999 LTDA,02989735000115,02989735000115,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,360000,56,-,Não Informado,206-2,Sociedade Empresária Limitada,0,23,1999-01-19,Alta,-,BRASIL,São Paulo,SAO PAULO,INTERLAGOS,ATLANTICA,04772004,-,casadapizza.com.br,sim,sim,SP,(2) R$81k - R$360k,(3) 51 - 200,Micro,-,ATIVA,Não,Não Optante,360000,5611-2/03,56,-,+55 (11) 5090-2020,-,legalizacao@dgct.com.br,RACHEL MONDINI DA SILVA|CLAUDIO DE AQUINO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(5) R$350k - R$600k,pizza,Não,AVENIDA,3999,-
-,MERCADO DELICIA DAS PERDIZES LTDA,10383162000100,10383162000100,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,360000,54,100000,Não Informado,206-2,Sociedade Empresária Limitada,0,13,2008-09-23,Alta,-,BRASIL,São Paulo,SAO PAULO,PERDIZES,PIRACUAMA,05017040,-,-,sim,sim,SP,(2) R$81k - R$360k,(3) 51 - 200,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5611-2/03,54,"+55 (11) 2500-6161,+55 (11) 2500-6140",+55 (11) 3107-1598,-,"legaliza@sltconsult.com.br,expediente@pacinicontabil.com.br",RAFAEL JOSE REIS|MARIA ALBERTINA DIAS REIS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(5) R$350k - R$600k,mercad,Não,RUA,185,-
SAIKOU SUSHI,LANCHONETE SAIKOU EIRELI,03059668000100,03059668000100,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,360000,58,105000,Não Informado,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,23,1999-02-18,Alta,-,BRASIL,São Paulo,SAO PAULO,JARDIM IPANEMA (ZONA SUL),NICOLAU ARANHA PACHECO,04784280,-,saikousushi.com.br,sim,sim,SP,(2) R$81k - R$360k,(3) 51 - 200,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5611-2/03,58,-,+55 (11) 2674-6811,-,ordec@ordec.com.br,CARLOS EDUARDO DA SILVA CASTRO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(5) R$350k - R$600k,lanch,Não,PRAÇA,64,-
KADALORA,AGAPE PIZZARIA - EIRELI,15868767000104,15868767000104,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,360000,89,63000,Não Informado,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),1,9,2012-06-20,Média,-,BRASIL,São Paulo,SAO PAULO,BUTANTA,CORIFEU DE AZEVEDO MARQUES,05582001,-,-,sim,sim,SP,(2) R$81k - R$360k,(3) 51 - 200,Micro,-,ATIVA,Não,Optante pelo Simples,18024539,5611-2/03,94,+55 (11) 3714-1965,+55 (11) 3769-2199,-,expediente@contabiljaguare.com.br,SANDRA REGINA CANDIDO FERREIRA FRIEDRICH,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(5) R$350k - R$600k,pizza,Não,AVENIDA,1164,-
-,PRONTO CHEF COMERCIO DE REFEICOES RAPIDAS LTDA,21504114000149,21504114000149,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,627193,67,30000,Demais,206-2,Sociedade Empresária Limitada,6,7,2014-12-02,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,BROOKLIN PAULISTA,NOVA INDEPENDENCIA,04570001,-,-,sim,sim,SP,(3) R$360k - R$1M,(3) 51 - 200,Pequena,-,ATIVA,Não,Não Optante,4745821,5611-2/03,67,-,+55 (17) 3421-7374,-,legal@mwa.com.br,KARINA MIWA HIRAI SPIERS|FABRI PARTICIPACOES S.A.,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,(6) R$600k - R$1M,-,Não,AVENIDA,1066,-
-,NATIVAS GRILL CHURRASCARIA LTDA,02204203000125,02204203000125,matriz,Restaurantes e similares,Alimentação,7617202,59,500000,Demais,206-2,Sociedade Empresária Limitada,0,24,1997-10-30,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,VILA PRUDENTE,PROFESSOR LUIZ IGNACIO ANHAIA MELLO,03155100,-,churrascarianovilhodeprata.com.br,sim,sim,SP,(5) R$4.8M - R$10M,(3) 51 - 200,Médio,-,ATIVA,Não,Não Optante,7617202,5611-2/01,59,"+55 (11) 2213-8222,+55 (11) 2501-2942,+55 (11) 3141-2991,+55 (11) 3287-9499,+55 (11) 4195-1372,+55 (11) 4195-4877,+55 (11) 5061-5665,+55 (11) 5061-9296,+55 (11) 2154-6188",+55 (11) 96911-1941,-,contato@unidoscontabilidade.com.br,JAIME LUIZ PREZOTTO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,2665,-
JOHNNY ROCKETS,JR OSCAR FREIRE COMERCIO DE ALIMENTOS EIRELI,29183730000157,29183730000157,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,65,100000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,4,2017-11-30,Média,-,BRASIL,São Paulo,SAO PAULO,CERQUEIRA CESAR,OSCAR FREIRE,01426001,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(3) 51 - 200,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,65,-,+55 (11) 3586-4849,-,contato@johnnyrockets.com.br,ALAN TORRES ARAUJO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,RUA,497,-
SANUTRIN REFEICOES,SANUTRIN ALIMENTACAO PARA ESTUDANTES LTDA,08980035000146,08980035000146,matriz,Fornecimento de alimentos preparados preponderantemente para empresas,Alimentação,14268710,133,430000,Demais,206-2,Sociedade Empresária Limitada,30,14,2007-05-28,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,VILA GUILHERME,FERNANDES COSTA ZACHARIAS,02052020,https://www.instagram.com/sanutrinoficial,sanutrin.com.br,sim,sim,SP,(6) R$10M - R$30M,(3) 51 - 200,Médio,-,ATIVA,Não,Não Optante,415051729,5620-1/01,133,"+55 (11) 2613-9155,+55 (19) 3475-9970,+55 (19) 3475-9971,+55 (19) 3296-0382,+55 (19) 99241-3121,+55 (19) 3500-2072,+55 (11) 99235-3035,+55 (19) 99241-9737",-,-,"adm3@sanutrin.com.br,administracao@sanutrin.com.br",ROMULO FACCINI CASTANHO|GUSTAVO RABELO FRAYHA|THIAGO NASTRI ANTUNES,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Sim,RUA,185,-
-,SUN SET EVENTOS LIMITADA,10943541000107,10943541000107,matriz,Serviços de alimentação para eventos e recepções - bufê,Alimentação,360000,57,5000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,12,2009-06-08,Alta,-,BRASIL,São Paulo,SAO PAULO,SAUDE,EUGENIO FALK,04292110,-,-,sim,sim,SP,(2) R$81k - R$360k,(3) 51 - 200,Micro,-,ATIVA,Não,Optante pelo Simples,360000,5620-1/02,57,+55 (11) 4990-5177,+55 (11) 4991-5177,-,"vladmir@ecco-contabilidade.com.br,legalizacao@guimaraesaranha.com.br",RODRIGO VIVALDI CARNEIRO|LIZETTE MARIA CHIAVEGATO|DANIEL VICTOR MONZANI CARNEIRO,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,(5) R$350k - R$600k,-,Não,RUA,380,-
